Router Name,Country Code,Bandwidth (KB/s),Uptime (Days),IP Address,Hostname,ORPort,DirPort,Flag - Authority,Flag - Exit,Flag - Fast,Flag - Guard,Flag - Named,Flag - Stable,Flag - Running,Flag - Valid,Flag - V2Dir,Platform,Flag - Hibernating,Flag - Bad Exit
Unnamed,FR,1,0,85.69.139.238,85.69.139.238,443,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.1.20 on Windows 'Longhorn' Service Pack 2 [workstation] {personal} {terminal services- single user},0,0
Unnamed,FR,2,0,82.245.131.230,vir91-6-82-245-131-230.fbx.proxad.net,443,None,0,1,1,0,0,0,1,1,0,Tor 0.2.1.26 on Very recent version of Windows [major=6-minor=1]  [workstation] {personal} {terminal services- single user},0,0
Unnamed,FR,2,0,78.115.25.144,144.25.115-78.rev.gaoland.net,443,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.1.26 on Very recent version of Windows [major=6-minor=1]  [workstation] {personal} {terminal services- single user},0,0
Unnamed,TW,4,0,140.121.130.67,140.121.130.67,443,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.1.25 on Very recent version of Windows [major=6-minor=1]  [workstation] {terminal services- single user},0,0
Unnamed,DE,1,0,89.245.221.42,i59F5DD2A.versanet.de,443,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.1.26 on Windows XP Service Pack 3 [workstation] {personal} {terminal services- single user},0,0
Unnamed,DE,1,0,77.22.86.190,77-22-86-190-dynip.superkabel.de,443,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.1.26 on Windows XP Service Pack 3 [workstation] {personal} {terminal services- single user},0,0
Unnamed,US,1,0,71.35.25.213,71-35-25-213.phnx.qwest.net,443,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.1.26 on Windows 'Longhorn' Service Pack 2 [workstation] {personal} {terminal services- single user},0,0
Unnamed,DE,1,0,77.21.236.237,77-21-236-237-dynip.superkabel.de,443,None,0,1,1,0,0,0,1,1,0,Tor 0.2.1.25 on Windows XP Service Pack 3 [workstation] {personal} {terminal services- single user},0,0
Unnamed,PL,0,0,77.254.116.105,77-254-116-105.adsl.inetia.pl,443,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.1.26 on Windows XP Dodatek Service Pack 3 [workstation] {terminal services- single user},0,0
Unnamed,RU,371,0,109.173.3.224,broadband-109-173-3-224.nationalcablenetworks.ru,443,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.1.26 on Very recent version of Windows [major=6-minor=1]  [workstation] {terminal services- single user},0,0
Unnamed,FR,0,3,86.196.100.175,AAmiens-157-1-61-175.w86-196.abo.wanadoo.fr,443,None,0,0,1,0,0,0,1,1,0,Tor 0.2.1.20 on Windows XP Service Pack 2 [workstation] {terminal services- single user},0,0
Unnamed,IT,2,0,79.26.80.228,host228-80-dynamic.26-79-r.retail.telecomitalia.it,443,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.1.24 on Very recent version of Windows [major=6-minor=1]  [workstation] {terminal services- single user},0,0
Unnamed,FR,0,0,90.6.234.84,ANancy-157-1-119-84.w90-6.abo.wanadoo.fr,443,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.0.34 (r18423) on Windows 2000 Service Pack 4 [workstation],0,0
Unnamed,FR,0,0,82.239.242.56,agn47-1-82-239-242-56.fbx.proxad.net,443,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.1.26 on Windows XP Service Pack 3 [workstation] {personal} {terminal services- single user},0,0
Unnamed,US,0,0,64.185.105.200,64.185.105.200,443,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.1.26 on Windows XP Service Pack 3 [workstation] {terminal services- single user},0,0
Unnamed,DE,0,0,77.22.226.251,77-22-226-251-dynip.superkabel.de,443,None,0,1,1,0,0,0,1,1,0,Tor 0.2.2.15-alpha (git-eba3f37f17a2af4f) on Windows XP Service Pack 3 [workstation],0,0
Unnamed,TR,0,0,217.31.242.220,host146459420.vodafone.com.tr,443,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.0.35 on Windows XP Service Pack 3 [workstation] {personal} {terminal services- single user},0,0
Unnamed,FR,0,0,88.183.89.68,car06-6-88-183-89-68.fbx.proxad.net,443,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.1.21 on Windows XP Service Pack 2 [workstation] {terminal services- single user},0,0
Unnamed,DK,6,0,87.58.211.73,0x573ad349.rgnqu1.dynamic.dsl.tele.dk,443,None,0,1,1,0,0,0,1,1,0,Tor 0.2.2.15-alpha (git-eba3f37f17a2af4f) on Windows 7  [workstation],0,0
Unnamed,FR,8,0,90.35.67.3,AVelizy-752-1-63-3.w90-35.abo.wanadoo.fr,443,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.1.19 on Windows 'Longhorn' Service Pack 2 [workstation] {personal} {terminal services- single user},0,0
Unnamed,RU,7,0,95.221.195.1,ip-95-221-195-1.bb.netbynet.ru,9001,None,0,0,1,0,0,0,1,1,0,Tor 0.2.1.26 on Linux x86_64,0,0
Unnamed,SE,3,1,193.111.155.195,ce03767-svalov.cenara.com,443,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.1.19 on Windows 'Longhorn' Service Pack 1 [workstation] {terminal services- single user},0,0
Unnamed,FR,0,0,86.70.127.43,43.127.70-86.rev.gaoland.net,443,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.1.22 on Very recent version of Windows [major=6-minor=1]  [workstation] {terminal services- single user},0,0
Unnamed,IT,0,0,87.16.234.20,host20-234-dynamic.16-87-r.retail.telecomitalia.it,443,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.0.33 (r18212) on Windows XP Service Pack 3 [workstation] {personal} {terminal services- single user},0,0
Unnamed,IT,16,5,80.86.59.43,netaround80m43.cdh.it,443,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.1.19 on Windows 'Longhorn' Service Pack 1 [workstation] {personal} {terminal services- single user},0,0
Unnamed,SE,1,0,188.126.68.80,188-126-68-80.cust.vpntunnel.org,443,None,0,1,1,0,0,0,1,1,0,Tor 0.2.1.26 on Very recent version of Windows [major=6-minor=1]  [workstation] {personal} {terminal services- single user},0,0
Unnamed,IR,0,0,91.98.198.114,91.98.198.114.pol.ir,443,9030,0,1,0,0,0,0,1,1,1,Tor 0.2.1.25 on Windows 'Longhorn' Service Pack 2 [workstation] {terminal services- single user},0,0
Unnamed,FR,1,0,77.202.178.78,78.178.202-77.rev.gaoland.net,443,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.1.26 on Windows XP Service Pack 2 [workstation] {terminal services- single user},0,0
Unnamed,UA,2,0,188.115.130.136,188-115-130-136.broadband.tenet.odessa.ua,443,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.1.26 on Windows 'Longhorn' Service Pack 2 [workstation] {terminal services- single user},0,0
Unnamed,FR,2,0,79.132.53.194,194.53.132-79.rev.gaoland.net,443,None,0,1,1,0,0,0,1,1,0,Tor 0.2.1.26 on Windows XP Service Pack 3 [workstation] {personal} {terminal services- single user},0,0
Unnamed,US,3,0,67.253.33.151,cpe-67-253-33-151.maine.res.rr.com,443,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.1.21 on Windows 'Longhorn' Service Pack 2 [workstation] {personal} {terminal services- single user},0,0
Unnamed,FR,3,0,81.251.161.237,AMontpellier-151-1-70-237.w81-251.abo.wanadoo.fr,443,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.1.26 on Windows 'Longhorn' Service Pack 2 [workstation] {personal} {terminal services- single user},0,0
Unnamed,VE,3,5,200.8.177.1,200.8.177.1,443,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.1.22 on Windows XP Service Pack 2 [workstation] {terminal services- single user},0,0
Unnamed,FR,0,0,78.227.166.195,rai93-6-78-227-166-195.fbx.proxad.net,443,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.1.20 on Windows 'Longhorn' Service Pack 2 [workstation] {personal} {terminal services- single user},0,0
Unnamed,PL,2,0,83.21.237.170,emr170.neoplus.adsl.tpnet.pl,443,9030,0,1,0,0,0,0,1,1,1,Tor 0.2.1.26 on Windows XP Dodatek Service Pack 2 [workstation] {terminal services- single user},0,0
Unnamed,SA,2,0,188.53.26.144,188.53.26.144,443,9030,0,1,0,0,0,0,1,1,1,Tor 0.2.0.34 (r18423) on Windows XP Service Pack 3 [workstation] {terminal services- single user},0,0
Unnamed,HK,8,23,112.213.99.197,112.213.99.197,443,9030,0,1,1,0,0,1,1,1,1,Tor 0.2.1.26 on Windows Server 2003 Service Pack 2 [server] {enterprise} {terminal services- single user} {terminal services},0,0
Unnamed,CA,9,3,76.10.128.36,mail.ipninja.net,443,None,0,1,1,0,0,0,1,1,0,Tor 0.2.2.15-alpha (git-eba3f37f17a2af4f) on Windows 7  [workstation],0,0
Unnamed,SE,2,0,93.182.144.170,c-93-182-144-170.cust.relakks.com,443,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.1.26 on Very recent version of Windows [major=6-minor=1]  [workstation] {terminal services- single user},0,0
Unnamed,DK,108,0,87.57.37.64,0x57392540.aarsnqu1.dynamic.dsl.tele.dk,443,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.1.25 on Very recent version of Windows [major=6-minor=1]  [workstation] {terminal services- single user},0,0
Unnamed,US,63,3,174.139.74.140,174.139.74.140.STATIC.CUSTOMER.KRYPT.COM,443,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.1.25 on Windows Server 2003 Service Pack 2 [server] {enterprise} {terminal services- single user} {terminal services},0,0
Unnamed,CL,0,0,186.10.210.164,186-10-210-164.net.entelpcs.cl,443,9030,0,1,0,0,0,0,1,1,1,Tor 0.2.1.20 on Windows 'Longhorn' Service Pack 2 [workstation] {personal} {terminal services- single user},0,0
Unnamed,US,0,0,67.180.13.125,c-67-180-13-125.hsd1.ca.comcast.net,443,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.1.25 on Windows 'Longhorn' Service Pack 2 [workstation] {personal} {terminal services- single user},0,0
Unnamed,RU,2,0,95.86.255.24,95-86-255-24.pppoe.yaroslavl.ru,443,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.1.26 on Windows XP Service Pack 3 [workstation] {terminal services- single user},0,0
Unnamed,FR,1,0,93.28.76.154,154.76.28-93.rev.gaoland.net,443,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.1.22 on Very recent version of Windows [major=6-minor=1]  [workstation] {terminal services- single user},0,0
Unnamed,HU,8,1,84.224.1.16,netacc-gpn-4-1-16.pool.telenor.hu,443,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.1.26 on Very recent version of Windows [major=6-minor=1]  [workstation] {terminal services- single user},0,0
Unnamed,DE,5,0,82.83.112.40,dslc-082-083-112-040.pools.arcor-ip.net,443,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.1.26 on Windows XP Service Pack 3 [workstation] {personal} {terminal services- single user},0,0
Unnamed,RU,19,0,94.230.166.4,ip-166-4.unisnet.ru,443,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.1.26 on Very recent version of Windows [major=6-minor=1]  [workstation] {terminal services- single user},0,0
Unnamed,FR,30,2,77.192.38.170,170.38.192-77.rev.gaoland.net,443,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.1.21 on Windows XP Service Pack 3 [workstation] {personal} {terminal services- single user},0,0
Unnamed,RU,17,0,91.203.188.26,91.203.188.26,443,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.2.15-alpha (git-eba3f37f17a2af4f) on Windows XP Service Pack 3 [workstation],0,0
Unnamed,FR,23,3,86.73.128.17,17.128.73-86.rev.gaoland.net,443,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.2.15-alpha (git-eba3f37f17a2af4f) on Windows Vista Service Pack 2 [workstation],0,0
Unnamed,JP,6,0,114.51.128.219,EM114-51-128-219.pool.e-mobile.ne.jp,443,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.1.26 on Very recent version of Windows [major=6-minor=1]  [workstation] {personal} {terminal services- single user},0,0
Unnamed,BY,6,6,80.94.238.7,80.94.238.7,443,80,0,1,1,0,0,1,1,1,1,Tor 0.2.1.25 on Windows XP Service Pack 3 [workstation] {terminal services- single user},0,0
Unnamed,US,159,5,68.9.222.128,ip68-9-222-128.ri.ri.cox.net,43430,None,0,0,1,1,0,1,1,1,0,Tor 0.2.1.26 on Windows XP Service Pack 3 [workstation] {terminal services- single user},0,0
Unnamed,US,54,1,74.111.198.113,pool-74-111-198-113.lsanca.fios.verizon.net,9001,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.1.26 on Windows XP Service Pack 3 [workstation] {terminal services- single user},0,0
Unnamed,US,59,14,71.197.38.32,c-71-197-38-32.hsd1.fl.comcast.net,443,9030,0,1,1,0,0,1,1,1,1,Tor 0.2.1.25 on Windows Server 2003 Service Pack 2- v.4666 [server] {enterprise} {terminal services- single user} {terminal services},0,0
Unnamed,IT,0,0,87.1.3.171,host171-3-dynamic.1-87-r.retail.telecomitalia.it,443,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.1.21 on Very recent version of Windows [major=6-minor=1]  [workstation] {personal} {terminal services- single user},0,0
Unnamed,BG,16,0,85.187.23.210,85.187.23.210,8080,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.1.25 on Windows XP Service Pack 2 [workstation] {terminal services- single user},0,0
Unnamed,FR,0,0,84.101.216.228,228.216.101-84.rev.gaoland.net,443,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.1.26 on Very recent version of Windows [major=6-minor=1]  [workstation] {personal} {terminal services- single user},0,0
Unnamed,US,14,1,68.172.241.54,cpe-68-172-241-54.nj.res.rr.com,443,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.2.15-alpha (git-eba3f37f17a2af4f) on Windows 7  [workstation],0,0
Unnamed,US,0,2,68.30.55.67,68-30-55-67.pools.spcsdns.net,443,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.0.35 on Windows 'Longhorn' Service Pack 2 [workstation] {personal} {terminal services- single user},0,0
Unnamed,FR,0,1,77.206.136.52,52.136.206-77.rev.gaoland.net,443,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.1.26 on Very recent version of Windows [major=6-minor=1]  [workstation] {personal} {terminal services- single user},0,0
Unnamed,FR,1,0,90.59.181.121,ANantes-159-1-158-121.w90-59.abo.wanadoo.fr,443,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.1.26 on Windows XP Service Pack 3 [workstation] {personal} {terminal services- single user},0,0
Unnamed,TW,1,0,210.64.211.11,210-64-211-11.adsl.dynamic.seed.net.tw,443,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.2.15-alpha (git-eba3f37f17a2af4f) on Windows XP Service Pack 3 [workstation],0,0
Unnamed,JP,79,0,121.3.147.199,p0393c7.tokynt01.ap.so-net.ne.jp,443,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.1.20 on Very recent version of Windows [major=6-minor=1]  [workstation] {terminal services- single user},0,0
Unnamed,CZ,2,0,84.42.138.38,ip-84-42-138-38.net.upcbroadband.cz,443,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.1.20 on Windows 'Longhorn' Service Pack 2 [workstation] {personal} {terminal services- single user},0,0
Unnamed,FR,5,0,77.192.141.43,43.141.192-77.rev.gaoland.net,443,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.1.26 on Windows XP Service Pack 3 [workstation] {terminal services- single user},0,0
Unnamed,FR,0,0,82.229.92.230,sar95-1-82-229-92-230.fbx.proxad.net,443,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.1.26 on Very recent version of Windows [major=6-minor=1]  [workstation] {terminal services- single user},0,0
Unnamed,CI,0,0,41.207.22.150,41.207.22.150,443,None,0,1,0,0,0,0,1,1,0,Tor 0.2.1.25 on Windows 'Longhorn' Service Pack 2 [workstation] {terminal services- single user},0,0
Unnamed,RU,0,0,109.188.108.228,wimax-client.yota.ru,443,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.1.26 on Windows 'Longhorn' Service Pack 1 [workstation] {terminal services- single user},0,0
Unnamed,DE,6,0,95.88.211.247,95-88-211-247-dynip.superkabel.de,80,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.1.26 on Windows XP Service Pack 2 [workstation] {terminal services- single user},0,0
Unnamed,FR,0,0,93.30.192.41,41.192.30-93.rev.gaoland.net,443,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.0.35 on Very recent version of Windows [major=6-minor=1]  [workstation] {terminal services- single user},0,0
Unnamed,US,6,9,128.12.22.159,HPT-Desktop.Stanford.EDU,443,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.1.26 on Very recent version of Windows [major=6-minor=1]  [workstation] {terminal services- single user},0,0
Unnamed,IT,0,0,82.51.160.183,host183-160-dynamic.51-82-r.retail.telecomitalia.it,443,None,0,1,1,0,0,0,1,1,0,Tor 0.2.1.20 on Windows XP Service Pack 3 [workstation] {terminal services- single user},0,0
Unnamed,DE,9,0,188.98.204.247,dslb-188-098-204-247.pools.arcor-ip.net,9001,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.1.26 on Darwin i386,0,0
Unnamed,US,8,5,66.58.182.38,38-182-58-66.gci.net,443,80,0,1,1,0,0,0,1,1,1,Tor 0.2.1.21 on Windows XP Service Pack 3 [workstation] {terminal services- single user},0,0
Unnamed,FR,3,0,82.245.165.33,rny93-6-82-245-165-33.fbx.proxad.net,443,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.1.26 on Very recent version of Windows [major=6-minor=1]  [workstation] {personal} {terminal services- single user},0,0
Unnamed,UA,0,0,82.193.117.155,82.193.117.155.ipnet.kiev.ua,4433,None,0,1,1,0,0,0,1,1,0,Tor 0.2.1.25 on Very recent version of Windows [major=6-minor=1]  [workstation] {terminal services- single user},0,0
Unnamed,FR,0,0,92.142.204.161,AAmiens-551-1-77-161.w92-142.abo.wanadoo.fr,443,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.1.20 on Windows XP Service Pack 3 [workstation] {personal} {terminal services- single user},0,0
Unnamed,US,4,0,174.56.218.72,c-174-56-218-72.hsd1.ga.comcast.net,443,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.1.25 on Very recent version of Windows [major=6-minor=1]  [workstation] {terminal services- single user},0,0
Unnamed,US,14,0,96.228.234.71,pool-96-228-234-71.tampfl.fios.verizon.net,443,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.1.26 on Windows 'Longhorn' Service Pack 2 [workstation] {personal} {terminal services- single user},0,0
Unnamed,GB,2,0,109.156.139.79,host109-156-139-79.range109-156.btcentralplus.com,443,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.1.25 on Windows 'Longhorn' Service Pack 2 [workstation] {personal} {terminal services- single user},0,0
Unnamed,FR,8,3,83.200.23.100,APlessis-Bouchard-153-1-28-100.w83-200.abo.wanadoo.fr,443,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.1.25 on Windows 'Longhorn'  [workstation] {personal} {terminal services- single user},0,0
Unnamed,US,1,46,75.101.225.91,ec2-75-101-225-91.compute-1.amazonaws.com,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.2.1.26 on Linux i686,0,0
Unnamed,LV,6,0,81.198.32.94,81.198.32.94,443,None,0,0,1,0,0,0,1,1,0,Tor 0.2.2.15-alpha (git-eba3f37f17a2af4f) on Windows 7  [workstation],0,0
Unnamed,DE,1,0,77.187.52.195,hnvr-4dbb34c3.pool.mediaWays.net,110,None,0,0,1,0,0,0,1,1,0,Tor 0.2.1.22 on Windows XP Service Pack 3 [workstation] {terminal services- single user},0,0
Unnamed,FR,1,0,88.166.154.107,rny93-7-88-166-154-107.fbx.proxad.net,443,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.1.26 on Windows 'Longhorn' Service Pack 2 [workstation] {personal} {terminal services- single user},0,0
Unnamed,US,0,0,70.176.161.94,ip70-176-161-94.ph.ph.cox.net,443,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.1.26 on Very recent version of Windows [major=6-minor=1]  [workstation] {personal} {terminal services- single user},0,0
Unnamed,GB,4,69,82.32.73.43,cpc2-bath2-0-0-cust298.aztw.cable.virginmedia.com,443,None,0,0,1,0,0,1,1,1,0,Tor 0.2.1.25 on Windows Server 2003 Service Pack 2 [domain controller] {enterprise} {terminal services- single user} {terminal services},0,0
Unnamed,FI,88,3,85.217.65.155,85.217.65.155,9001,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.1.26 on Linux i686,0,0
Unnamed,FR,0,0,87.89.74.135,mtl93-1-87-89-74-135.dsl.club-internet.fr,443,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.2.15-alpha (git-eba3f37f17a2af4f) on Windows Vista Service Pack 2 [workstation],0,0
Unnamed,PL,2,0,87.199.6.52,h-87-199-6-52.dolsatbelchatow.pl,443,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.1.20 on Windows XP Dodatek Service Pack. 1 [workstation] {terminal services- single user},0,0
Unnamed,FR,1,0,87.90.4.204,ram94-1-87-90-4-204.dsl.club-internet.fr,443,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.1.26 on Very recent version of Windows [major=6-minor=1]  [workstation] {terminal services- single user},0,0
Unnamed,PK,0,0,58.65.157.142,mbl-65-157-142.dsl.net.pk,443,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.1.25 on Windows XP Service Pack 2 [workstation] {terminal services- single user},0,0
Unnamed,US,15,1,98.183.225.121,ip98-183-225-121.hr.hr.cox.net,443,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.1.22 on Very recent version of Windows [major=6-minor=1]  [workstation] {terminal services- single user},0,0
Unnamed,GB,0,0,86.132.228.142,host86-132-228-142.range86-132.btcentralplus.com,443,6112,0,1,0,0,0,0,1,1,1,Tor 0.2.1.26 on Very recent version of Windows [major=6-minor=1]  [workstation] {personal} {terminal services- single user},0,0
Unnamed,LT,0,0,86.100.136.109,86-100-136-109-ip.balticum.lt,5555,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.1.26 on Very recent version of Windows [major=6-minor=1]  [workstation] {terminal services- single user},0,0
Unnamed,PL,0,0,79.163.104.231,public26855.xdsl.centertel.pl,443,9030,0,1,0,0,0,0,1,1,1,Tor 0.2.1.20 on Windows XP Dodatek Service Pack 2 [workstation] {terminal services- single user},0,0
Unnamed,US,3,0,166.70.80.198,166-70-80-198.ip.xmission.com,444,None,0,0,1,0,0,0,1,1,0,Tor 0.2.1.25 on Windows XP Service Pack 3 [workstation] {terminal services- single user},0,0
Unnamed,TW,1,0,210.64.211.118,210-64-211-118.adsl.dynamic.seed.net.tw,443,None,0,1,1,0,0,0,1,1,0,Tor 0.2.2.15-alpha (git-eba3f37f17a2af4f) on Windows XP Service Pack 3 [workstation],0,0
Unnamed,DE,6,0,95.222.188.10,ip-95-222-188-10.unitymediagroup.de,443,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.1.26 on Very recent version of Windows [major=6-minor=1]  [workstation] {terminal services- single user},0,0
Unnamed,FR,0,2,84.102.176.146,146.176.102-84.rev.gaoland.net,9001,None,0,1,1,0,0,0,1,1,0,Tor 0.2.1.26 on Darwin i386,0,0
Unnamed,DE,14,0,217.235.111.60,pD9EB6F3C.dip.t-dialin.net,8080,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.2.15-alpha (git-eba3f37f17a2af4f) on Darwin i386,0,0
Unnamed,DE,12,0,79.216.150.104,p4FD89668.dip.t-dialin.net,443,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.1.23 on Windows XP Service Pack 3 [workstation] {terminal services- single user},0,0
Unnamed,FR,2,0,82.243.121.39,mur31-2-82-243-121-39.fbx.proxad.net,443,None,0,1,1,0,0,0,1,1,0,Tor 0.2.1.25 on Very recent version of Windows [major=6-minor=1]  [workstation] {personal} {terminal services- single user},0,0
Unnamed,NL,3,0,213.17.61.205,sd5113dcd.adsl.wanadoo.nl,443,None,0,1,1,0,0,0,1,1,0,Tor 0.2.1.22 on Very recent version of Windows [major=6-minor=1]  [workstation] {terminal services- single user},0,0
Unnamed,GB,10,5,81.158.182.121,host81-158-182-121.range81-158.btcentralplus.com,9001,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.1.26 on Darwin i386,0,0
Unnamed,UA,0,0,91.124.132.111,111-132-124-91.pool.ukrtel.net,9001,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.2.15-alpha (git-eba3f37f17a2af4f) on Windows 7  [workstation],0,0
Unnamed,BR,2,0,189.18.139.232,189-18-139-232.dsl.telesp.net.br,9001,None,0,1,1,0,0,0,1,1,0,Tor 0.2.1.26 on Linux x86_64,0,0
Unnamed,FR,0,0,88.180.37.208,deu95-5-88-180-37-208.fbx.proxad.net,443,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.1.26 on Very recent version of Windows [major=6-minor=1]  [workstation] {personal} {terminal services- single user},0,0
Unnamed,FR,30,2,93.28.85.74,74.85.28-93.rev.gaoland.net,443,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.1.22 on Windows 'Longhorn' Service Pack 2 [workstation] {personal} {terminal services- single user},0,0
Unnamed,FR,6,7,82.228.6.194,mlr78-2-82-228-6-194.fbx.proxad.net,443,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.1.19 on Windows 'Longhorn' Service Pack 1 [workstation] {personal} {terminal services- single user},0,0
Unnamed,IR,4,0,89.165.11.170,89.165.11.170,443,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.1.19 on Windows 'Longhorn' Service Pack 2 [workstation] {terminal services- single user},0,0
Unnamed,CA,9,0,69.51.236.196,ip196.236-51-69.sogetel.net,443,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.1.26 on Windows XP Service Pack 3 [workstation] {terminal services- single user},0,0
Unnamed,RU,280,0,109.167.132.24,24.132.dsl.westcall.net,443,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.2.15-alpha (git-eba3f37f17a2af4f) on Windows Vista Service Pack 2 [workstation],0,0
Unnamed,FR,13,0,86.192.180.97,ALille-255-1-13-97.w86-192.abo.wanadoo.fr,443,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.1.21 on Windows 'Longhorn' Service Pack 2 [workstation] {personal} {terminal services- single user},0,0
Unnamed,NO,0,0,84.202.12.82,82.12.202.84.customer.cdi.no,443,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.1.26 on Very recent version of Windows [major=6-minor=1]  [workstation] {terminal services- single user},0,0
Unnamed,US,2,0,216.51.187.190,host190.net216.51.187.ncn.net,447,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.1.19 on Windows XP Service Pack 3 [workstation] {personal} {terminal services- single user},0,0
Unnamed,FI,0,0,85.77.91.128,GKMDCXXVIII.gprs.sl-laajakaista.fi,443,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.1.20 on Windows 'Longhorn' Service Pack 1 [workstation] {personal} {terminal services- single user},0,0
Unnamed,FI,1,1,85.77.112.207,GYMMMVII.gprs.sl-laajakaista.fi,9001,None,0,0,1,0,0,0,1,1,0,Tor 0.2.1.25 on Darwin i386,0,0
Unnamed,FR,87,0,93.19.181.78,78.181.19-93.rev.gaoland.net,443,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.1.26 on Very recent version of Windows [major=6-minor=1]  [workstation] {terminal services- single user},0,0
Unnamed,BY,1,1,93.85.24.230,93.85.24.230,443,None,0,0,1,0,0,0,1,1,0,Tor 0.2.1.26 on Very recent version of Windows [major=6-minor=1]  [workstation] {terminal services- single user},0,0
